Page,Product Name,Current Price,Original Price,Discount,Rating Score,Ratings Count,Reviews Count,Highlights
38,"LG 6.5 kg with Inverter ,5 Star Fully Automatic Front Load Washing Machine with In-built Heater Silver","₹33,680","₹35,490",5% off,4.4,4634,482,1000 rpm Max Speed | 5 Star Rating | With In-Built Heater | 2 Years on Product and 10 Years on Motor from LG
38,"Samsung 7 kg with Steam Fully Automatic Front Load Washing Machine Black, White","₹37,711","₹41,800",9% off,N/A,N/A,N/A,"1400 RPM Max Speed | 5 Star Rating | 2 years comprehensive warranty on the product, 20 years warranty on the DIT Motor"
38,"BOSCH 8 kg Semi Automatic Top Load Washing Machine Black, Orange","₹15,499","₹19,990",22% off,N/A,N/A,N/A,1300 RPM Max Speed | 5 Star Rating | 2 Years Warranty on Product and 7 Years on Wash Motor
38,LG 7 kg with Wi-Fi EnabledAI Direct Drive Technology Fully Automatic Front Load Washing Machine Silver,"₹35,890","₹45,990",21% off,4.6,67,5,1200 RPM Max Speed | 5 Star Rating | With Wi-Fi Connectivity | 2 Years Warranty on Product and 10 Years on Motor
38,"Whirlpool 8 kg 5 Star, Supersoak Technology Semi Automatic Top Load Washing Machine Purple","₹11,580","₹15,300",24% off,4.4,5603,638,"1400 rpm Max Speed | 2 Years Comprehensive Warranty and 5 Years Warranty on Wash Motor, Spin motor and Prime Mover from Whirlpool"
38,BOSCH 11 kg Semi Automatic Top Load Washing Machine Grey,"₹15,750","₹23,100",31% off,N/A,N/A,N/A,1360 RPM Max Speed | 5 Star Rating | 1 Year Warranty on Product and 5 Years Warranty on Wash Motor
38,Lloyd by Havells 8 kg Semi Automatic Top Load Washing Machine Red,"₹13,994","₹18,990",26% off,N/A,N/A,N/A,"1300 RPM Max Speed | 5 Star Rating | 2 years on product, 5 years on motor"
38,LG 8 kg AI Direct Drive Technology Fully Automatic Front Load Washing Machine Black,"₹38,990","₹44,990",13% off,4.4,76,5,1400 RPM Max Speed | 5 Star Rating | With Wi-Fi Connectivity | 2 Years Warranty on Product and 10 Years on Motor
38,Summercool 8 kg Semi Automatic Top Load Washing Machine Black,"₹8,799","₹11,490",23% off,N/A,N/A,N/A,1300 RPM Max Speed | 3 Star Rating | 2 Years Comprehensive & 5 years on Motor provided by the manufacturer from date of purchase
38,Sharp 9 kg Semi Automatic Top Load Washing Machine Grey,"₹13,490","₹20,990",35% off,N/A,N/A,N/A,"1300 rpm Max Speed | 5 Star Rating | 2 Year Warranty on Product, 5 Year Warranty on Motor"
39,Khaitan Orfin 10.2 kg Semi Automatic Top Load Washing Machine Black,"₹17,958","₹24,990",28% off,10.2,N/A,N/A,1300 RPM Max Speed | 2 Years Warranty on Machine and 5 Years on Compressor From Khaitan Orfin
39,Voltas Beko 8 kg Fully Automatic Front Load Washing Machine with In-built Heater Grey,"₹35,609","₹42,500",16% off,N/A,N/A,N/A,1400 rpm Max Speed | 5 Star Rating | With In-Built Heater | 3 Years Comprehensive Warranty on Product and 9 Years Warranty on Motor
39,Godrej 7 kg Fully Automatic Front Load Washing Machine with In-built Heater Silver,"₹27,999","₹47,500",41% off,N/A,N/A,N/A,1400 rpm Max Speed | With In-Built Heater | 2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor
39,Whirlpool 7.5 kg Fully Automatic Top Load Washing Machine with In-built Heater Grey,"₹19,700","₹23,250",15% off,7.5,N/A,N/A,740 RPM Max Speed | 5 Star Rating | With In-Built Heater | 2 Years Comprehensive Warranty on Product and 10 Years Additional Warranty on Motor
39,Whirlpool 7 kg Magic Clean 5 Star Fully Automatic Top Load Washing Machine Grey,"₹14,490","₹19,550",25% off,4.1,46397,2890,740 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 5 Years on Prime Mover and Motor
39,"Samsung 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey","₹23,490","₹30,500",22% off,4.3,104648,6680,"700 rpm Max Speed | 5 Star Rating | 2 years comprehensive warranty on the product, 20 years warranty on the DIT Motor"
39,Summercool 7.5 kg Semi Automatic Top Load Washing Machine Grey,"₹8,199","₹11,490",28% off,7.5,N/A,N/A,1300 RPM Max Speed | 3 Star Rating | 2 Years Comprehensive & 5 years on Motor provided by the manufacturer from date of purchase
39,Haier 8 kg Fully Automatic Front Load Washing Machine with In-built Heater Black,"₹32,990","₹54,000",38% off,N/A,N/A,N/A,1200 RPM Max Speed | 5 Star Rating | With In-Built Heater | With Wi-Fi Connectivity | 2 Years Warranty on Product and 10 Years on Motor
39,"Godrej 7 kg Zero Pressure Technology Fills Tub 60% Faster, Fabrisafe Steel Drum Fully Automatic Top Lo...","₹13,990","₹27,300",48% off,4.2,9824,678,720 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor
