Page,Product Name,Current Price,Original Price,Discount,Rating Score,Ratings Count,Reviews Count,Highlights,Product URL
38,"Thomson 8 kg 5 Star Aqua Magic Grande Series with Floral Toughened Glass and Double Waterfall Semi Automatic Top Load Washing Machine Black, Grey(TSG8000)","₹8,999","₹12,999",30% off,4.1,29244.0,2462.0,1400 RPM Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 5 Years Warranty on Motor,https://www.flipkart.com/thomson-8-kg-5-star-aqua-magic-grande-series-floral-toughened-glass-double-waterfall-semi-automatic-top-load-washing-machine-black-grey/p/itm19805c9b3ce40
39,"White Westinghouse (Trademark by Electrolux) 10.5 kg Semi Automatic Top Load Washing Machine Black, White(SFW1050)","₹10,990","₹14,999",26% off,4.0,700.0,72.0,1600 rpm Max Speed | 2 Years Comprehensive Warranty on Product and 5 Years Warranty on Motor,https://www.flipkart.com/white-westinghouse-trademark-electrolux-10-5-kg-semi-automatic-top-load-washing-machine-black/p/itma4b05a79b4521
39,Samsung 7 kg Fully Automatic Top Load Washing Machine Grey,"₹23,000","₹25,000",8% off,4.5,4.0,1.0,"700 rpm Max Speed | 5 Star Rating | 2 years comprehensive warranty on the product, 20 years warranty on the DIT Motor",https://www.flipkart.com/samsung-7-kg-fully-automatic-top-load-washing-machine-grey/p/itm973c226902f21
39,Haier 8 kg Fully Automatic Front Load Washing Machine with In-built Heater Black,"₹32,990","₹54,000",38% off,,,,1200 RPM Max Speed | 5 Star Rating | With In-Built Heater | With Wi-Fi Connectivity | 2 Years Warranty on Product and 10 Years on Motor,https://www.flipkart.com/haier-8-kg-fully-automatic-front-load-washing-machine-in-built-heater-black/p/itm97a8ba7152b6f
39,LG 8 kg with Wi-Fi Enabled Fully Automatic Front Load Washing Machine Black,"₹39,990","₹57,990",31% off,4.5,82.0,9.0,1400 rpm Max Speed | 5 Star Rating | With Wi-Fi Connectivity | 2 Years Comprehensive Warranty and 10 Years on Motor From LG,https://www.flipkart.com/lg-8-kg-wi-fi-enabled-fully-automatic-front-load-washing-machine-black/p/itm596f565032909
39,"Whirlpool 7 kg 5 Star with Ace Wash Station, 1400 RPM Speed and Rust Proof Semi Automatic Top Load Washing Machine Grey(MAGIC CLEAN 7.0 GREY DAZZLE (5YR))","₹8,490","₹12,800",33% off,4.4,41859.0,2721.0,1400 rpm Max Speed | 5 Star Rating | 4 Years Comprehensive Warranty and 5 Years Warranty on Motor,https://www.flipkart.com/whirlpool-7-kg-5-star-ace-wash-station-1400-rpm-speed-rust-proof-semi-automatic-top-load-washing-machine-grey/p/itm4a1a90b50cd6a
39,"realme TechLife 7 kg 5 Star rating Semi Automatic Top Load Washing Machine White, Black","₹7,890","₹12,490",36% off,4.2,95150.0,8215.0,1400 RPM Max Speed | 5 Star Rating | 2 Years Warranty on Product and 05 Years Special Warranty on Wash Motor,https://www.flipkart.com/realme-techlife-7-kg-5-star-rating-semi-automatic-top-load-washing-machine-white-black/p/itmc94e124668ec6
39,Haier 8 kg Fully Automatic Front Load Washing Machine with In-built Heater Blue,"₹32,490","₹48,990",33% off,,,,1200 rpm Max Speed | 5 Star Rating | With In-Built Heater | 1 Year Warranty on Product and 12 Years Warranty on Motor,https://www.flipkart.com/haier-8-kg-fully-automatic-front-load-washing-machine-in-built-heater-blue/p/itm97a8ba7152b6f
39,LG 7 kg with Steam AI Direct Drive Technology Fully Automatic Front Load Washing Machine with In-built Heater Black(FHV1207Z2M),"₹37,990","₹43,990",13% off,4.0,10.0,0.0,1200 RPM Max Speed | 5 Star Rating | With In-Built Heater | 2 Years Warranty on Product and 10 Years Warranty on Motor (T&C),https://www.flipkart.com/lg-7-kg-steam-ai-direct-drive-technology-fully-automatic-front-load-washing-machine-in-built-heater-black/p/itm7f9d3c3f1c6f3
39,"MarQ by Flipkart 6 kg 5 Star Rating Innowash Range Semi Automatic Top Load Washing Machine White, Maroon(MQSA605NNNDM / MQSA60H5W)","₹6,990","₹11,990",41% off,4.3,30399.0,2662.0,1350 rpm Max Speed | 5 Star Rating | 2 Years Warranty on Product and 04 Years Special Warranty on Wash Motor,https://www.flipkart.com/marq-flipkart-6-kg-5-star-rating-innowash-range-semi-automatic-top-load-washing-machine-white-maroon/p/itm11df0fd0f85df
39,"realme TechLife 7 kg 5 Star Rating Fabric Safe Wash Fully Automatic Top Load Washing Machine Black, Grey(RMTL705NNNEG)","₹11,390","₹21,990",48% off,4.1,15944.0,1619.0,700 rpm Max Speed | 5 Star Rating | 2 Years Warranty on Product and 05 Years Special Warranty on Wash Motor,https://www.flipkart.com/realme-techlife-7-kg-5-star-rating-fabric-safe-wash-fully-automatic-top-load-washing-machine-black-grey/p/itm44899ee8a31d9
39,"Voltas Beko by A Tata Product 8.5 kg Semi Automatic Top Load Washing Machine White, Blue","₹12,259","₹16,790",26% off,4.3,600.0,66.0,1300 rpm Max Speed | 5 Star Rating | 2 Year comprehensive Warranty on Product and additional 03 Years on Wash & Spin Motor,https://www.flipkart.com/voltas-beko-tata-product-8-5-kg-semi-automatic-top-load-washing-machine-white-blue/p/itm4685b6dc1ca85
39,"BLACK+DECKER 6 kg Fully Automatic Front Load Washing Machine with In-built Heater Black, White","₹19,990","₹28,999",31% off,3.9,45.0,7.0,"1000 rpm Max Speed | 5 Star Rating | With In-Built Heater | 2 Years Comprehensive Warranty on Product, 5 Years Warranty on PCB and 10 Years Warranty on Motor",https://www.flipkart.com/black-decker-6-kg-fully-automatic-front-load-washing-machine-in-built-heater-black-white/p/itme602e2c650415
39,"Samsung 8/6 kg Washer with Dryer With Steam AI Control, Wi-Fi EnabledReady to Wear Clothes Grey","₹65,999","₹69,900",5% off,,,,"1400 rpm Max Speed | With Wi-Fi Connectivity | For all Fully Automatic Washing Machines with Digital Inverter Motors, sold on or after 1st Dec 2022 (All Fully Automatic Front Load Washing Machine and Top Load Washing Machine) the Warranty period on the Digital Inverter Motor shall be revised from 10 years to 20 years and Comprehensive Product Warranty shall be revised from 3 years to 2 years.",https://www.flipkart.com/samsung-8-6-kg-washer-dryer-steam-ai-control-wi-fi-enabledready-wear-clothes-grey/p/itm407826c5ec90c
39,LG 7 kg AI Direct Drive Technology Fully Automatic Front Load Washing Machine with In-built Heater White(FHV1207Z2W),"₹37,990","₹42,490",10% off,4.3,192.0,22.0,1200 rpm Max Speed | 5 Star Rating | With In-Built Heater | 2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor,https://www.flipkart.com/lg-7-kg-ai-direct-drive-technology-fully-automatic-front-load-washing-machine-in-built-heater-white/p/itm679552a1cf9d2
39,"realme TechLife 7.5 kg 5 Star Rating Semi Automatic Top Load Washing Machine Black, Grey","₹7,890","₹13,990",43% off,4.2,95150.0,8215.0,1400 RPM Max Speed | 5 Star Rating | 2 Years Warranty on Product and 05 Years Special Warranty on Wash Motor,https://www.flipkart.com/realme-techlife-7-5-kg-5-star-rating-semi-automatic-top-load-washing-machine-black-grey/p/itm16f231540f615
39,Whirlpool 7 kg Magic Clean 5 Star Fully Automatic Top Load Washing Machine Grey,"₹14,490","₹19,550",25% off,4.1,46663.0,2900.0,740 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 5 Years on Prime Mover and Motor,https://www.flipkart.com/whirlpool-7-kg-magic-clean-5-star-fully-automatic-top-load-washing-machine-grey/p/itm50fdb8ca1e478
39,Samsung 8 kg with Wi-Fi Enabled Fully Automatic Top Load Washing Machine Grey,"₹27,057","₹32,000",15% off,4.1,210.0,14.0,"700 rpm Max Speed | 5 Star Rating | 2 years comprehensive warranty on the product, 20 years warranty on the DIT Motor",https://www.flipkart.com/samsung-8-kg-wi-fi-enabled-fully-automatic-top-load-washing-machine-grey/p/itmda24aa9504a9b
39,Acer 8 kg Fully Automatic Top Load Washing Machine with In-built Heater Maroon,"₹17,499","₹28,999",39% off,,,,700 RPM Max Speed | 5 Star Rating | With In-Built Heater | 2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor,https://www.flipkart.com/acer-8-kg-fully-automatic-top-load-washing-machine-in-built-heater-maroon/p/itm974b9c9bea7e9
39,Thomson 7 kg 5 Star Aqua Magic Semi Automatic Top Load Washing Machine Blue,"₹7,490","₹10,499",28% off,4.1,29244.0,2462.0,1400 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 5 Years Warranty on Motor,https://www.flipkart.com/thomson-7-kg-5-star-aqua-magic-semi-automatic-top-load-washing-machine-blue/p/itmdb64fb93d499e
39,"MarQ by Flipkart 7 kg 5 Star Rating Innowash Range Semi Automatic Top Load Washing Machine Blue, White","₹7,390","₹13,990",47% off,4.3,62170.0,6114.0,1350 rpm Max Speed | 5 Star Rating | 2 Years Warranty on Product and 05 Years Special Warranty on Wash Motor,https://www.flipkart.com/marq-flipkart-7-kg-5-star-rating-innowash-range-semi-automatic-top-load-washing-machine-blue-white/p/itm461e5e0bd2125
39,Kelvinator 6.5 kg Fully Automatic Top Load Washing Machine with In-built Heater Silver,"₹14,940","₹21,990",32% off,6.5,,,680 RPM Max Speed | With In-Built Heater | 2 Years Warranty on Product and 10 Years on Motor,https://www.flipkart.com/kelvinator-6-5-kg-fully-automatic-top-load-washing-machine-in-built-heater-silver/p/itmdbe57bfced420
39,Whirlpool 7.5 kg Fully Automatic Top Load Washing Machine with In-built Heater Grey,"₹19,700","₹23,250",15% off,7.5,,,740 RPM Max Speed | 5 Star Rating | With In-Built Heater | 2 Years Comprehensive Warranty on Product and 10 Years Additional Warranty on Motor,https://www.flipkart.com/whirlpool-7-5-kg-fully-automatic-top-load-washing-machine-in-built-heater-grey/p/itm5d72e451ca238
39,Godrej 8 kg Fully Automatic Top Load Washing Machine Black,"₹19,299","₹36,000",46% off,,,,670 RPM Max Speed | 5 Star Rating | 12 Year Warranty on Wash Motor and 3 year Warranty on Entire Washing Machine,https://www.flipkart.com/godrej-8-kg-fully-automatic-top-load-washing-machine-black/p/itm4195540570713
39,BOSCH 10.5/6 kg Washer with Dryer with In-built Heater Silver,"₹64,490","₹97,900",34% off,4.0,4.0,0.0,1400 rpm Max Speed | 5 Star Rating | With In-Built Heater | 2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor,https://www.flipkart.com/bosch-10-5-6-kg-washer-dryer-in-built-heater-silver/p/itm6bafca5897a0d
40,"Whirlpool 7 kg 5 Star with Ace Wash Station, 1400 RPM Speed and Rust Proof Semi Automatic Top Load Washing Machine Grey(MAGIC CLEAN 7.0 GREY DAZZLE (5YR))","₹8,490","₹12,800",33% off,4.4,41859.0,2721.0,1400 rpm Max Speed | 5 Star Rating | 4 Years Comprehensive Warranty and 5 Years Warranty on Motor,https://www.flipkart.com/whirlpool-7-kg-5-star-ace-wash-station-1400-rpm-speed-rust-proof-semi-automatic-top-load-washing-machine-grey/p/itm4a1a90b50cd6a
40,"realme TechLife 7 kg 5 Star rating Semi Automatic Top Load Washing Machine White, Black","₹7,890","₹12,490",36% off,4.2,95150.0,8215.0,1400 RPM Max Speed | 5 Star Rating | 2 Years Warranty on Product and 05 Years Special Warranty on Wash Motor,https://www.flipkart.com/realme-techlife-7-kg-5-star-rating-semi-automatic-top-load-washing-machine-white-black/p/itmc94e124668ec6
40,BOSCH 8 kg 1200RPM Fully Automatic Front Load Washing Machine with In-built Heater Grey,"₹36,892","₹51,590",28% off,4.6,21.0,2.0,1200 RPM Max Speed | 5 Star Rating | With In-Built Heater | 2 Years on Product and 12 Years on Motor from Bosch,https://www.flipkart.com/bosch-8-kg-1200rpm-fully-automatic-front-load-washing-machine-in-built-heater-grey/p/itmb8db1f9e05aec
40,Whirlpool 6.5 kg Fully Automatic Top Load Washing Machine Red,"₹21,832","₹22,400",2% off,4.6,48.0,3.0,"740 RPM Max Speed | 5 Star Rating | 2 Year Product Warranty, 10 Years Motor Warranty",https://www.flipkart.com/whirlpool-6-5-kg-fully-automatic-top-load-washing-machine-red/p/itmf91aa74e7522a
40,"MarQ by Flipkart 6 kg 5 Star Rating Innowash Range Semi Automatic Top Load Washing Machine White, Maroon(MQSA605NNNDM / MQSA60H5W)","₹6,990","₹11,990",41% off,4.3,30399.0,2662.0,1350 rpm Max Speed | 5 Star Rating | 2 Years Warranty on Product and 04 Years Special Warranty on Wash Motor,https://www.flipkart.com/marq-flipkart-6-kg-5-star-rating-innowash-range-semi-automatic-top-load-washing-machine-white-maroon/p/itm11df0fd0f85df
40,"realme TechLife 7 kg 5 Star Rating Fabric Safe Wash Fully Automatic Top Load Washing Machine Black, Grey(RMTL705NNNEG)","₹11,390","₹21,990",48% off,4.1,15944.0,1619.0,700 rpm Max Speed | 5 Star Rating | 2 Years Warranty on Product and 05 Years Special Warranty on Wash Motor,https://www.flipkart.com/realme-techlife-7-kg-5-star-rating-fabric-safe-wash-fully-automatic-top-load-washing-machine-black-grey/p/itm44899ee8a31d9
40,Godrej 7 kg Fully Automatic Top Load Washing Machine with In-built Heater Grey,"₹21,000","₹26,400",20% off,4.0,61.0,5.0,670 rpm Max Speed | 5 Star Rating | With In-Built Heater | 2 Years Warranty on Product and 10 Years on Motor,https://www.flipkart.com/godrej-7-kg-fully-automatic-top-load-washing-machine-in-built-heater-grey/p/itm4c45e72789e7c
40,LG 7 kg with Wi-Fi EnabledAI Direct Drive Technology Fully Automatic Front Load Washing Machine Silver,"₹35,890","₹45,990",21% off,4.6,67.0,5.0,1200 RPM Max Speed | 5 Star Rating | With Wi-Fi Connectivity | 2 Years Warranty on Product and 10 Years on Motor,https://www.flipkart.com/lg-7-kg-wi-fi-enabledai-direct-drive-technology-fully-automatic-front-load-washing-machine-silver/p/itm596f565032909
40,"LG 6.5 kg with Inverter ,5 Star Fully Automatic Front Load Washing Machine with In-built Heater Silver","₹33,680","₹35,490",5% off,4.4,4632.0,482.0,1000 rpm Max Speed | 5 Star Rating | With In-Built Heater | 2 Years on Product and 10 Years on Motor from LG,https://www.flipkart.com/lg-6-5-kg-inverter-5-star-fully-automatic-front-load-washing-machine-in-built-heater-silver/p/itm6aa365710024f
40,"Samsung 8.5 kg Semi Automatic Top Load Washing Machine Blue, Grey","₹15,998","₹18,400",13% off,3.9,46.0,1.0,"1300 rpm Max Speed | 5 Star Rating | 2 years on product, 2 years on motor (T&C Apply)",https://www.flipkart.com/samsung-8-5-kg-semi-automatic-top-load-washing-machine-blue-grey/p/itm97d874318670e
40,"realme TechLife 7.5 kg 5 Star Rating Semi Automatic Top Load Washing Machine Black, Grey","₹7,890","₹13,990",43% off,4.2,95150.0,8215.0,1400 RPM Max Speed | 5 Star Rating | 2 Years Warranty on Product and 05 Years Special Warranty on Wash Motor,https://www.flipkart.com/realme-techlife-7-5-kg-5-star-rating-semi-automatic-top-load-washing-machine-black-grey/p/itm16f231540f615
40,Whirlpool 7 kg Magic Clean 5 Star Fully Automatic Top Load Washing Machine Grey,"₹14,490","₹19,550",25% off,4.1,46663.0,2900.0,740 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 5 Years on Prime Mover and Motor,https://www.flipkart.com/whirlpool-7-kg-magic-clean-5-star-fully-automatic-top-load-washing-machine-grey/p/itm50fdb8ca1e478
40,"Samsung 8.5 kg 5 Star Hexa Storm Pulsator Semi Automatic Top Load Washing Machine White, Grey","₹18,080","₹18,490",2% off,4.4,803.0,52.0,"1350 rpm Max Speed | 5 Star Rating | 2 years on product, 2 years on motor (T&C Apply)",https://www.flipkart.com/samsung-8-5-kg-5-star-hexa-storm-pulsator-semi-automatic-top-load-washing-machine-white-grey/p/itm47ebcbfab82bf
40,BLACK+DECKER 7 kg Fully Automatic Top Load Washing Machine with In-built Heater Grey,"₹19,999","₹27,999",28% off,,,,"700 RPM Max Speed | 5 Star Rating | With In-Built Heater | 2 Years Comprehensive Warranty, 10 Years Motor Warranty, 5 Years PCB Warranty and 10 Years Part Support.",https://www.flipkart.com/black-decker-7-kg-fully-automatic-top-load-washing-machine-in-built-heater-grey/p/itmb8651e22bc497
40,Thomson 7 kg 5 Star Aqua Magic Semi Automatic Top Load Washing Machine Blue,"₹7,490","₹10,499",28% off,4.1,29244.0,2462.0,1400 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 5 Years Warranty on Motor,https://www.flipkart.com/thomson-7-kg-5-star-aqua-magic-semi-automatic-top-load-washing-machine-blue/p/itmdb64fb93d499e
40,"MarQ by Flipkart 7 kg 5 Star Rating Innowash Range Semi Automatic Top Load Washing Machine Blue, White","₹7,390","₹13,990",47% off,4.3,62170.0,6114.0,1350 rpm Max Speed | 5 Star Rating | 2 Years Warranty on Product and 05 Years Special Warranty on Wash Motor,https://www.flipkart.com/marq-flipkart-7-kg-5-star-rating-innowash-range-semi-automatic-top-load-washing-machine-blue-white/p/itm461e5e0bd2125
40,"Samsung 9 kg Semi Automatic Top Load Washing Machine Red, Grey, Black","₹17,995","₹18,500",2% off,,,,"1300 RPM Max Speed | 5 Star Rating | 2 years on product, 5 years on motor",https://www.flipkart.com/samsung-9-kg-semi-automatic-top-load-washing-machine-red-grey-black/p/itm57794e15c3dbe
40,Samsung 7 kg Fully Automatic Front Load Washing Machine Grey,"₹34,645","₹40,000",13% off,4.7,25.0,6.0,1200 rpm Max Speed | 5 Star Rating | 2 Years on Product and 10 Years on Motor from Samsung,https://www.flipkart.com/samsung-7-kg-fully-automatic-front-load-washing-machine-grey/p/itm96456fa77e8d4
40,"Samsung 12 kg Fully Automatic Front Load Washing Machine with In-built Heater Black, Grey","₹47,590","₹65,990",27% off,,,,1400 RPM Max Speed | 5 Star Rating | With In-Built Heater | With Wi-Fi Connectivity | 2 Years Comprehensive Warranty on Product and 20 Years Warranty on Digital Inverter Motor,https://www.flipkart.com/samsung-12-kg-fully-automatic-front-load-washing-machine-in-built-heater-black-grey/p/itmb11861deabada
40,"Voltas Beko by A Tata Product 8.5 kg Semi Automatic Top Load Washing Machine White, Blue","₹12,259","₹16,790",26% off,4.3,600.0,66.0,1300 rpm Max Speed | 5 Star Rating | 2 Year comprehensive Warranty on Product and additional 03 Years on Wash & Spin Motor,https://www.flipkart.com/voltas-beko-tata-product-8-5-kg-semi-automatic-top-load-washing-machine-white-blue/p/itm4685b6dc1ca85
40,"Godrej 7 kg Zero Pressure Technology Fills Tub 60% Faster, Fabrisafe Steel Drum Fully Automatic Top Load Washing Machine Grey, Black(WTEON ALP 70 5.0 FDUN GPGR)","₹13,990","₹27,300",48% off,4.2,9874.0,682.0,720 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor,https://www.flipkart.com/godrej-7-kg-zero-pressure-technology-fills-tub-60-faster-fabrisafe-steel-drum-fully-automatic-top-load-washing-machine-grey-black/p/itm98364367d4e69
40,realme TechLife 8 kg In-built Heater with ExpertWash Fully Automatic Front Load Washing Machine with In-built Heater Grey(RMFL805NHIJG),"₹22,990","₹43,990",47% off,4.1,2436.0,302.0,1400 rpm Max Speed | 5 Star Rating | With In-Built Heater | 2 Years Warranty on Product and 10 Years Special Warranty on Wash Motor,https://www.flipkart.com/realme-techlife-8-kg-in-built-heater-expertwash-fully-automatic-front-load-washing-machine-grey/p/itm651bfcdb62fae
